onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy
1.52672164	0	Control	./Sounds/ROOSTER_CTRL.wav	4.2261285	4.8581285	1
9.22697884	0	Experimental	./Sounds/SCREAM.wav	11.2095688	11.6505688	1
16.21009494	0	Control	./Sounds/DUCK_CTRL.wav	20.3092045	20.9312045	1
25.30999754	0	Control	./Sounds/tambourine_CTRL.wav	27.6095864	28.1875864	1
32.60975014	0	Experimental	./Sounds/OWL.wav	35.4093013	35.9533013	1
40.41007784	0	Control	./Sounds/Sandpapr_CTRL.wav	42.2595978	42.8495978	1
47.26013494	0	Control	./Sounds/LION_CTRL.wav	50.9434082	51.6044082	1
55.94374554	0	Experimental	./Sounds/gong.wav	57.5426869	58.1136869	1
62.54345584	0	Control	./Sounds/SHEEP_CTRL.wav	64.4761907	65.1871907	1
69.47673174	0	Control	./Sounds/ZIPPER_CTRL.wav	72.0095725	72.5805725	1
77.00970054	0	Experimental	./Sounds/SAX.wav	82.8263471	83.4063471	1
87.82683464	0	Control	./Sounds/footsteps_CTRL.wav	89.9265751	90.5535751	1
94.92698854	0	Experimental	./Sounds/monkey.wav	96.72614	97.32514	1
101.7266545	0	Experimental	./Sounds/clock.wav	103.9264044	104.6624044	0
108.9262567	0	Control	./Sounds/Bagpipes_CTRL.wav	112.7929478	113.5109478	1
117.7935177	0	Experimental	./Sounds/whip.wav	119.7930762	120.8550762	0
124.793289	0	Experimental	./Sounds/Baskball.wav	128.3264575	128.9774575	1
133.3269286	0	Control	./Sounds/Crow_CTRL.wav	136.326042	136.993042	1
141.3264825	0	Experimental	./Sounds/Airplane.wav	146.5262807	147.0232807	1
151.5264667	0	Experimental	./Sounds/Clapping.wav	154.7097139	155.2267139	1
159.7094315	0	Control	./Sounds/frog_CTRL.wav	161.909624	162.494624	1
166.9103747	0	Experimental	./Sounds/HARMONCA.wav	172.4594401	173.0104401	1
177.4597238	0	Experimental	./Sounds/Toilet.wav	183.3430187	183.9450187	1
188.3431131	0	Control	./Sounds/DONKEY_CTRL.wav	192.0087609	192.8337609	1
197.0097566	0	Experimental	./Sounds/Motorcyc.wav	202.0430626	202.6970626	1
207.042716	0	Experimental	./Sounds/footsteps.wav	209.241439	210.108439	0
214.2415634	0	Control	./Sounds/HARP_CTRL.wav	217.1278356	217.7568356	1
222.1257523	0	Experimental	./Sounds/Wolf.wav	227.3257668	227.8967668	1
232.3253352	0	Experimental	./Sounds/tambourine.wav	234.226679	234.910679	0
239.2396985	0	Control	./Sounds/Baskball_CTRL.wav	243.2726517	243.9456517	1
248.2769588	0	Experimental	./Sounds/LION.wav	251.9430723	252.5630723	1
256.9429215	0	Experimental	./Sounds/Sandpapr.wav	259.0922824	259.5792824	1
264.093455	0	Control	./Sounds/TRUMPET_CTRL.wav	266.5757825	267.1367825	1
271.5762227	0	Experimental	./Sounds/parrot.wav	273.2758981	273.9668981	0
278.2762561	0	Control	./Sounds/snore_CTRL.wav	279.7761017	280.4901017	1
284.7762794	0	Experimental	./Sounds/turkey.wav	286.8766616	287.5946616	0
291.8729117	0	Experimental	./Sounds/guitar.wav	293.8728214	294.5968214	1
298.8607161	0	Control	./Sounds/monkey_CTRL.wav	301.2724276	301.9824276	1
306.2728211	0	Experimental	./Sounds/VIOLIN.wav	311.6225496	312.2435496	1
316.6230079	0	Experimental	./Sounds/DONKEY.wav	319.6891436	320.4081436	1
324.6755555	0	Control	./Sounds/Airplane_CTRL.wav	329.7747414	330.4647414	1
334.7760118	0	Experimental	./Sounds/chicken.wav	336.875016	337.423016	1
341.8763838	0	Experimental	./Sounds/GARGLING.wav	345.6580444	346.4000444	1
350.6580704	0	Control	./Sounds/Wolf_CTRL.wav	355.5575787	356.4385787	1
360.5595517	0	Control	./Sounds/Toilet_CTRL.wav	366.2405105	366.9715105	1
371.2404718	0	Experimental	./Sounds/DUCK.wav	375.4406445	376.0106445	1
380.4246498	0	Experimental	./Sounds/Flute.wav	385.0923375	385.5483375	1
390.0910025	0	Control	./Sounds/SNEEZE_CTRL.wav	391.9739017	392.6679017	1
396.9751976	0	Experimental	./Sounds/Woodpckr.wav	398.8589446	399.8279446	0
403.8599158	0	Control	./Sounds/helicopter_CTRL.wav	406.0597707	406.7437707	1
