onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy
1.51293061	0	Experimental	./Sounds/Root.wav	5.5960564	6.4660564	1
10.59617011	0	Experimental	./Sounds/Scarf.wav	14.7544171	15.1224171	1
19.75451201	0	Control	./Sounds/Sharpen_CTRL.wav	24.3711523	25.2211523	1
29.37141251	0	Experimental	./Sounds/Submarine.wav	33.6349502	34.1369502	1
38.63749311	0	Experimental	./Sounds/Crown.wav	41.9774117	42.5204117	1
46.98962441	0	Control	./Sounds/Boil_CTRL.wav	51.1594362	51.9804362	1
56.14358671	0	Control	./Sounds/Pillow_CTRL.wav	59.8020472	60.6690472	1
64.81933191	0	Experimental	./Sounds/Yolk.wav	67.821483	68.548483	1
72.83608041	0	Control	./Sounds/Root_CTRL.wav	76.627375	77.451375	1
81.63551931	0	Experimental	./Sounds/Bridge.wav	86.0276154	86.4796154	1
91.03556201	0	Experimental	./Sounds/Ruler.wav	95.6278232	97.2458232	1
100.6354699	0	Control	./Sounds/Onion_CTRL.wav	104.4758962	105.2838962	1
109.4916328	0	Experimental	./Sounds/Goggles.wav	113.0259384	113.8209384	1
118.0366168	0	Control	./Sounds/Pilot_CTRL.wav	120.6779904	121.5999904	1
125.6939867	0	Control	./Sounds/Apron_CTRL.wav	129.2000726	130.0110726	1
134.1943326	0	Experimental	./Sounds/Pillow.wav	137.7527949	138.3697949	1
142.7464932	0	Experimental	./Sounds/Kite.wav	148.0570387	148.1880387	1
153.052318	0	Control	./Sounds/Picnic_CTRL.wav	156.0416992	156.7946992	1
161.0478733	0	Experimental	./Sounds/Onion.wav	164.1939508	164.8319508	1
169.2189033	0	Control	./Sounds/Atlas_CTRL.wav	172.2899497	172.9429497	1
177.285453	0	Experimental	./Sounds/Dishwasher.wav	182.3171045	183.0161045	0
187.3048476	0	Control	./Sounds/Thermometer_CTRL.wav	190.392169	191.291169	1
195.4011886	0	Experimental	./Sounds/Petrol.wav	198.9448642	199.7758642	1
203.9616453	0	Control	./Sounds/Calf_CTRL.wav	206.5420026	207.3500026	1
211.5351217	0	Experimental	./Sounds/Atlas.wav	215.3083098	216.9593098	0
220.3117637	0	Experimental	./Sounds/Claw.wav	223.9396566	224.5636566	1
228.9521604	0	Control	./Sounds/Microphone_CTRL.wav	233.2316813	233.9136813	1
238.253138	0	Experimental	./Sounds/Picnic.wav	241.2421789	241.7821789	1
246.2620865	0	Experimental	./Sounds/Crust.wav	250.2431663	251.8681663	1
255.2608731	0	Control	./Sounds/Grass_CTRL.wav	258.5804802	259.4604802	1
263.6018971	0	Control	./Sounds/Casino_CTRL.wav	266.7772562	267.7802562	1
271.7862008	0	Experimental	./Sounds/Elbow.wav	275.4609436	276.0829436	1
280.4694299	0	Control	./Sounds/Ax_CTRL.wav	283.5226798	284.7716798	1
288.5506995	0	Control	./Sounds/Envelope_CTRL.wav	292.8393004	293.4983004	1
297.8529314	0	Experimental	./Sounds/Wrinkle.wav	301.5172571	302.6852571	0
306.518562	0	Control	./Sounds/Camel_CTRL.wav	310.8589421	311.5669421	1
315.8631375	0	Control	./Sounds/Penguin_CTRL.wav	319.9214316	320.6684316	1
324.9280383	0	Experimental	./Sounds/Menu.wav	328.2113717	328.7283717	1
333.2181661	0	Control	./Sounds/Cactus_CTRL.wav	336.1926872	336.8226872	1
341.2019991	0	Control	./Sounds/Bridge_CTRL.wav	345.0936837	346.0076837	1
350.1198486	0	Experimental	./Sounds/Napkin.wav	353.8107902	354.4217902	1
358.8192818	0	Control	./Sounds/Elbow_CTRL.wav	362.2099286	362.9529286	1
367.2121229	0	Control	./Sounds/Yolk_CTRL.wav	369.9063889	370.7343889	1
374.9194774	0	Experimental	./Sounds/Library.wav	378.5771444	379.0261444	1
383.5862725	0	Control	./Sounds/Dishwasher_CTRL.wav	388.5112369	389.2712369	1
393.5285256	0	Experimental	./Sounds/Thermometer.wav	396.5168954	397.0148954	1
401.5351803	0	Experimental	./Sounds/Escalator.wav	404.818003	406.497003	0
409.8204897	0	Control	./Sounds/Island_CTRL.wav	413.8599459	414.4969459	1
418.8676694	0	Experimental	./Sounds/Sharpen.wav	423.2015548	423.8045548	1
428.2195662	0	Control	./Sounds/Dictionary_CTRL.wav	432.0442407	432.9362407	1
