onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy	verbal_response
1.52096371	0	Experimental	./Sounds/Boil.wav	5.9846592	6.6926592	1	boil
11.00284171	0	Control	./Sounds/Crust_CTRL.wav	14.7818532	15.4538532	1	noise
19.79465891	0	Experimental	./Sounds/Dragon.wav	23.6161623	24.2201623	1	dragon
28.61838041	0	Control	./Sounds/Claw_CTRL.wav	32.7463691	33.2533691	1	noise
37.76951861	0	Control	./Sounds/Razor_CTRL.wav	40.8675348	41.3165348	1	noise
45.87624821	0	Experimental	./Sounds/Ax.wav	48.8506244	49.2466244	1	axe
53.85242601	0	Control	./Sounds/Petrol_CTRL.wav	57.0913782	57.6503782	1	noise
62.11056801	0	Experimental	./Sounds/Microphone.wav	66.2021701	66.8261701	1	microphone
71.21922481	0	Control	./Sounds/Umbrella_CTRL.wav	75.3935912	76.0025912	1	noise
80.40104141	0	Experimental	./Sounds/Puddle.wav	84.1687883	84.8247883	1	puddle
89.18637661	0	Control	./Sounds/Goggles_CTRL.wav	92.7103449	93.2953449	1	noise
97.71894481	0	Experimental	./Sounds/Telescope.wav	100.6912957	101.4672957	1	telescope
105.7004741	0	Experimental	./Sounds/Dictionary.wav	109.4293418	109.9553418	1	dictionary
114.452521	0	Control	./Sounds/Escalator_CTRL.wav	117.9504204	n/a	0	[started speaking before cue] oise
122.9432469	0	Experimental	./Sounds/Scale.wav	126.383398	127.361398	0	don't know
131.3711878	0	Experimental	./Sounds/Pilot.wav	134.2046395	134.8866395	1	pilot
139.204564	0	Control	./Sounds/Kite_CTRL.wav	143.7087949	144.6367949	1	noise
148.7188885	0	Control	./Sounds/Submarine_CTRL.wav	152.6763649	153.3163649	1	noise
157.6853018	0	Experimental	./Sounds/Tattoo.wav	161.9578211	162.3808211	1	tattoo
166.9783558	0	Experimental	./Sounds/Kitchen.wav	170.3181291	170.8251291	1	kitchen
175.3357898	0	Control	./Sounds/Blizzard_CTRL.wav	179.0591598	179.6731598	1	noise
184.0685821	0	Experimental	./Sounds/Calf.wav	185.9574576	186.7264576	1	calf
190.9694149	0	Experimental	./Sounds/Apron.wav	194.9755281	195.7055281	1	apron
199.9850381	0	Control	./Sounds/Straw_CTRL.wav	204.1881479	204.8211479	1	noise
209.187772	0	Control	./Sounds/Wrinkle_CTRL.wav	212.7378725	213.5298725	1	noise
217.7379812	0	Experimental	./Sounds/Grass.wav	220.7546386	221.9066386	0	vegetation
225.7841423	0	Experimental	./Sounds/Penguin.wav	229.7293069	230.4723069	1	penguin
234.7298866	0	Control	./Sounds/Menu_CTRL.wav	237.9252599	238.6552599	1	noise
242.9360183	0	Control	./Sounds/Napkin_CTRL.wav	246.4351401	247.1071401	1	noise
251.4515261	0	Experimental	./Sounds/Straw.wav	255.1606212	255.6246212	1	straw
260.1697791	0	Experimental	./Sounds/Envelope.wav	264.1676601	264.8166601	0	mail
269.1690134	0	Control	./Sounds/Puddle_CTRL.wav	272.2260098	273.4850098	1	noise
277.2429803	0	Control	./Sounds/Ruler_CTRL.wav	282.3342743	283.0352743	1	noise
287.3325823	0	Experimental	./Sounds/Umbrella.wav	291.4258288	292.0118288	1	umbrella
296.4438023	0	Control	./Sounds/Library_CTRL.wav	299.9867547	300.5937547	1	noise
304.9852814	0	Control	./Sounds/Scale_CTRL.wav	308.1255278	308.7585278	1	noise
313.1274114	0	Experimental	./Sounds/Mustache.wav	318.1467634	318.8647634	1	mustache
323.1783099	0	Experimental	./Sounds/Camel.wav	327.8027092	328.2387092	1	camel
332.8269638	0	Control	./Sounds/Mustache_CTRL.wav	337.4407858	338.1747858	1	noise
342.4689413	0	Experimental	./Sounds/Island.wav	346.1180964	346.9750964	1	island
351.1192565	0	Experimental	./Sounds/Casino.wav	354.5066256	355.2526256	0	job
359.5032027	0	Control	./Sounds/Tattoo_CTRL.wav	364.1767181	365.4547181	1	noise
369.1858555	0	Control	./Sounds/Kitchen_CTRL.wav	372.5436774	373.4266774	1	noise
377.5620047	0	Experimental	./Sounds/Razor.wav	380.3589103	381.4849103	1	razor
385.3764088	0	Control	./Sounds/Telescope_CTRL.wav	388.349913	389.229913	1	noise
393.3358828	0	Control	./Sounds/Scarf_CTRL.wav	397.0086169	397.7946169	1	noise
402.0025822	0	Experimental	./Sounds/Blizzard.wav	405.426087	406.992087	0	snow
410.4360164	0	Experimental	./Sounds/Cactus.wav	413.5270646	414.1640646	1	cactus
418.5433805	0	Control	./Sounds/Dragon_CTRL.wav	422.7552204	423.3042204	1	noise
427.7548123	0	Control	./Sounds/Crown_CTRL.wav	430.6879914	431.4249914	1	noise
