onset	duration	trial_type	stimulus	cue_onset	response_time	accuracy
1.52654634	0	Control	./Sounds/Crown_CTRL.wav	4.7605051	5.4235051	1
9.76057174	0	Experimental	./Sounds/Microphone.wav	13.8433312	14.5353312	1
18.84369234	0	Control	./Sounds/Claw_CTRL.wav	22.7601605	23.4031605	1
27.76043764	0	Experimental	./Sounds/Sharpen.wav	32.0764696	32.5224696	1
37.07736574	0	Experimental	./Sounds/Blizzard.wav	40.4768126	41.0098126	1
45.47701534	0	Control	./Sounds/Cactus_CTRL.wav	48.2436567	48.9926567	1
53.24421434	0	Experimental	./Sounds/Pillow.wav	56.6932721	57.3292721	1
61.69380794	0	Experimental	./Sounds/Bridge.wav	65.4768487	66.1388487	1
70.47703524	0	Control	./Sounds/Kite_CTRL.wav	75.7597963	76.4007963	1
80.76038134	0	Control	./Sounds/Ruler_CTRL.wav	85.4433013	86.1443013	1
90.44383044	0	Experimental	./Sounds/Napkin.wav	93.9269553	94.4289553	1
98.92758404	0	Control	./Sounds/Ax_CTRL.wav	101.8772751	102.4212751	1
106.8778985	0	Control	./Sounds/Scarf_CTRL.wav	111.026593	111.600593	1
116.0271275	0	Experimental	./Sounds/Kitchen.wav	119.9601508	120.4181508	1
124.9608582	0	Control	./Sounds/Onion_CTRL.wav	128.8897348	129.5567348	1
133.8934664	0	Control	./Sounds/Dishwasher_CTRL.wav	138.60979	139.31079	1
143.6102826	0	Experimental	./Sounds/Grass.wav	146.9269019	147.5399019	1
151.943625	0	Control	./Sounds/Root_CTRL.wav	156.1265306	156.6775306	1
161.1274294	0	Control	./Sounds/Grass_CTRL.wav	164.7434788	165.3244788	1
169.743716	0	Experimental	./Sounds/Petrol.wav	172.4765358	172.9765358	1
177.4774324	0	Control	./Sounds/Telescope_CTRL.wav	180.8424483	181.3884483	1
185.8441664	0	Control	./Sounds/Blizzard_CTRL.wav	189.4430952	190.0050952	1
194.4434258	0	Experimental	./Sounds/Pilot.wav	197.3763629	198.1423629	1
202.3770942	0	Control	./Sounds/Submarine_CTRL.wav	206.4269445	207.3869445	1
211.4270882	0	Control	./Sounds/Dictionary_CTRL.wav	215.1432746	215.9902746	1
220.1439547	0	Experimental	./Sounds/Thermometer.wav	223.1103801	223.6743801	1
228.1097587	0	Experimental	./Sounds/Tattoo.wav	232.2767278	232.8517278	1
237.2775238	0	Control	./Sounds/Microphone_CTRL.wav	242.1772394	242.9122394	1
247.1764091	0	Experimental	./Sounds/Ruler.wav	252.3593953	253.1413953	1
257.3601684	0	Experimental	./Sounds/Crown.wav	260.6922437	261.2342437	1
265.6932406	0	Control	./Sounds/Escalator_CTRL.wav	269.0771995	269.8081995	1
274.0762206	0	Experimental	./Sounds/Root.wav	278.3591908	279.0011908	1
283.3603494	0	Experimental	./Sounds/Umbrella.wav	287.2263041	287.8023041	1
292.2269179	0	Control	./Sounds/Sharpen_CTRL.wav	297.1432844	297.9562844	1
302.1438402	0	Experimental	./Sounds/Atlas.wav	305.0934191	305.8194191	1
310.0903539	0	Experimental	./Sounds/Escalator.wav	313.3599534	313.8739534	1
318.3563994	0	Control	./Sounds/Puddle_CTRL.wav	322.1093443	322.7283443	1
327.1101191	0	Experimental	./Sounds/Apron.wav	330.6098708	331.3208708	1
335.6103615	0	Experimental	./Sounds/Straw.wav	339.7097413	340.1647413	1
344.7104102	0	Control	./Sounds/Atlas_CTRL.wav	348.4598837	349.1518837	1
353.4603389	0	Experimental	./Sounds/Mustache.wav	358.3756165	358.8806165	1
363.3772094	0	Experimental	./Sounds/Dictionary.wav	367.7934695	368.3234695	1
372.7937335	0	Control	./Sounds/Library_CTRL.wav	375.8266997	376.4956997	1
380.8270506	0	Control	./Sounds/Dragon_CTRL.wav	384.3398312	385.0098312	1
389.3439013	0	Experimental	./Sounds/Library.wav	392.5769919	393.2279919	1
397.5768907	0	Experimental	./Sounds/Wrinkle.wav	401.2265672	401.9295672	1
406.2270169	0	Control	./Sounds/Picnic_CTRL.wav	408.8924424	409.5644424	1
413.9105794	0	Experimental	./Sounds/Yolk.wav	416.809937	417.408937	1
421.8104423	0	Experimental	./Sounds/Penguin.wav	425.5600046	426.1200046	1
430.5611064	0	Control	./Sounds/Menu_CTRL.wav	434.0430908	434.7310908	1
